symbol,date,open,low,high,close,volume
AMD,2022-06-22 12:20:00,83.8119,83.5602,83.9147,83.6286,1263971
AMD,2022-06-22 12:25:00,83.5149,83.5862,84.0786,83.9322,1084784
AMD,2022-06-22 12:30:00,83.9924,83.6498,84.1333,84.1996,904534
AMD,2022-06-22 12:35:00,84.337,83.6319,84.2253,83.8783,660228
AMD,2022-06-22 12:40:00,83.8189,83.9134,84.0635,84.1013,470744
AMD,2022-06-22 12:45:00,83.9399,83.8391,84.2936,83.7923,617150
AMD,2022-06-22 12:50:00,83.8881,83.855,83.9337,84.2547,595210
AMD,2022-06-22 12:55:00,83.9355,83.9397,84.0602,84.2684,669073
AMD,2022-06-22 13:00:00,84.5116,83.611,84.189,84.0555,752222
AMD,2022-06-22 13:05:00,83.8351,83.8333,84.1892,84.1723,448471
AMD,2022-06-22 13:10:00,84.0973,84.1644,84.4219,84.4398,538380
AMD,2022-06-22 13:15:00,84.615,84.3034,84.6782,84.6874,624014
AMD,2022-06-22 13:20:00,84.5076,84.3231,84.6385,84.5535,656316
AMD,2022-06-22 13:25:00,84.5708,84.4932,84.5509,84.4942,672018
AMD,2022-06-22 13:30:00,84.3687,84.0371,84.5819,84.3539,468777
AMD,2022-06-22 13:35:00,84.4809,84.148,84.4109,84.4531,629521
AMD,2022-06-22 13:40:00,84.3153,84.3961,84.3302,84.3565,469763
AMD,2022-06-22 13:45:00,84.6877,84.2118,84.6715,84.9221,843699
AMD,2022-06-22 13:50:00,84.399,84.5166,84.8493,84.5907,688995
AMD,2022-06-22 13:55:00,84.8422,84.3784,84.6634,84.6384,593622
AMD,2022-06-22 14:00:00,84.6794,84.6982,84.8534,84.5361,540180
AMD,2022-06-22 14:05:00,84.5987,84.5167,85.0416,85.2589,873072
AMD,2022-06-22 14:10:00,85.3373,84.9269,85.1386,84.7915,542049
AMD,2022-06-22 14:15:00,84.945,85.1983,85.3125,85.4658,746916
AMD,2022-06-22 14:20:00,85.0147,85.0544,84.9183,85.1974,708450
AMD,2022-06-22 14:25:00,85.0579,85.1532,85.2829,84.7476,523352
AMD,2022-06-22 14:30:00,85.196,84.6761,85.0817,84.8574,704928
AMD,2022-06-22 14:35:00,85.0718,84.6829,85.1301,84.8921,434315
AMD,2022-06-22 14:40:00,85.1793,84.8801,85.2144,84.8967,529736
AMD,2022-06-22 14:45:00,84.9237,85.2127,85.1491,84.6255,690164
AMD,2022-06-22 14:50:00,84.5005,84.4073,84.8215,84.7068,668033
AMD,2022-06-22 14:55:00,84.323,84.8654,84.8401,85.1187,510721
AMD,2022-06-22 15:00:00,84.7314,84.6674,85.1398,84.7788,886022
AMD,2022-06-22 15:05:00,85.0321,84.9264,85.2239,84.5921,644830
AMD,2022-06-22 15:10:00,84.9281,84.7606,84.9675,85.0905,721814
AMD,2022-06-22 15:15:00,85.1453,85.0226,85.1696,84.895,583402
AMD,2022-06-22 15:20:00,84.9215,84.587,84.929,84.6323,770475
AMD,2022-06-22 15:25:00,84.671,84.1173,84.7863,84.1255,1018443
AMD,2022-06-22 15:30:00,84.1403,84.6047,84.3509,84.331,704880
AMD,2022-06-22 15:35:00,84.03,83.8719,84.2072,84.1318,782843
AMD,2022-06-22 15:40:00,83.9595,83.8406,84.0302,83.6574,961272
AMD,2022-06-22 15:45:00,83.8389,83.508,83.9298,83.4702,971131
AMD,2022-06-22 15:50:00,83.6506,83.6263,84.0995,83.8801,1739682
AMD,2022-06-22 15:55:00,83.5174,83.6953,84.106,83.5795,1687610
AMD,2022-06-23 09:30:00,84.4377,83.6452,84.3509,83.4143,2685900
AMD,2022-06-23 09:35:00,83.4098,82.5176,83.4043,82.5235,2556276
AMD,2022-06-23 09:40:00,82.6897,82.2438,83.0721,82.6279,2028092
AMD,2022-06-23 09:45:00,82.6177,82.2802,83.1717,82.8013,2062335
AMD,2022-06-23 09:50:00,82.6734,81.4064,83.9642,82.2151,2364557
AMD,2022-06-23 09:55:00,81.9993,82.0686,82.9955,82.8968,1969042
AMD,2022-06-23 10:00:00,82.9337,82.9084,82.945,83.0371,1883903
AMD,2022-06-23 10:05:00,82.9482,82.5059,83.3942,82.6376,2205043
AMD,2022-06-23 10:10:00,82.464,82.2436,82.7418,82.9181,1859619
AMD,2022-06-23 10:15:00,82.8403,82.6644,83.3987,83.2724,1761406
AMD,2022-06-23 10:20:00,83.3757,83.3322,83.3111,83.0999,1528292
AMD,2022-06-23 10:25:00,83.4105,83.1842,84.1672,83.4337,1767312
AMD,2022-06-23 10:30:00,83.1999,83.0744,83.9055,83.0789,1565505
AMD,2022-06-23 10:35:00,83.2954,82.9905,83.2275,83.4922,1392577
AMD,2022-06-23 10:40:00,83.7198,83.5072,83.563,83.6501,1506668
AMD,2022-06-23 10:45:00,83.6028,83.115,83.8813,83.2718,2650537
AMD,2022-06-23 10:50:00,83.7375,83.3535,83.6329,83.316,913455
AMD,2022-06-23 10:55:00,83.4245,83.2465,83.6923,83.4651,1057052
AMD,2022-06-23 11:00:00,83.2947,82.6266,82.9416,82.7515,1203431
AMD,2022-06-23 11:05:00,82.7834,82.2684,82.9786,82.6619,1034371
AMD,2022-06-23 11:10:00,82.7459,82.6706,83.1654,82.6697,2051406
AMD,2022-06-23 11:15:00,82.6999,82.9356,82.9711,82.9265,1006217
AMD,2022-06-23 11:20:00,83.0291,82.438,82.7662,82.1925,1304332
AMD,2022-06-23 11:25:00,82.2198,82.2066,82.4971,82.386,988958
AMD,2022-06-23 11:30:00,82.3109,81.8265,82.8447,82.5127,1361650
AMD,2022-06-23 11:35:00,82.19,81.3896,82.235,81.9984,1309964
AMD,2022-06-23 11:40:00,81.8363,81.4419,81.6848,82.0859,1319256
AMD,2022-06-23 11:45:00,81.6959,81.4174,82.0702,81.8762,981411
AMD,2022-06-23 11:50:00,81.915,81.8578,82.1704,81.9154,767852
AMD,2022-06-23 11:55:00,81.8923,81.2305,81.7128,81.3166,1432852
AMD,2022-06-23 12:00:00,81.172,80.823,81.5323,81.0458,1534625
AMD,2022-06-23 12:05:00,81.2734,80.738,81.5497,81.2262,1855338
AMD,2022-06-23 12:10:00,81.1454,80.8169,80.9435,81.282,1102620
AMD,2022-06-23 12:15:00,81.4843,80.8763,81.2579,81.4145,1242290
AMD,2022-06-23 12:20:00,81.103,81.0259,81.2979,81.0842,746591
AMD,2022-06-23 12:25:00,81.1165,81.2431,81.2315,81.2419,1104115
AMD,2022-06-23 12:30:00,81.3399,80.957,81.1006,81.0232,940999
AMD,2022-06-23 12:35:00,81.4751,80.8032,81.2401,80.8094,797492
AMD,2022-06-23 12:40:00,80.9578,80.9573,80.9296,81.1839,914091
AMD,2022-06-23 12:45:00,80.8556,80.5564,81.1596,80.5309,1041881
AMD,2022-06-23 12:50:00,80.8091,80.4496,80.6433,80.5424,1140580
AMD,2022-06-23 12:55:00,80.755,80.5926,80.8311,81.0666,739552
AMD,2022-06-23 13:00:00,80.7174,80.2569,80.7671,80.3677,1467025
AMD,2022-06-23 13:05:00,80.4902,80.3198,81.0041,80.8886,1268378
AMD,2022-06-23 13:10:00,80.7269,80.6315,81.022,80.5332,782510
AMD,2022-06-23 13:15:00,80.5668,80.5228,80.7636,81.0553,721244
AMD,2022-06-23 13:20:00,80.5699,80.5144,81.2907,80.9828,1537943
AMD,2022-06-23 13:25:00,80.8192,80.5761,81.0764,80.4437,926727
AMD,2022-06-23 13:30:00,80.7889,80.5221,81.0045,80.9335,803940
AMD,2022-06-23 13:35:00,81.0318,80.6125,80.9398,80.6024,916217
AMD,2022-06-23 13:40:00,80.4983,80.255,80.4607,80.7122,999204
AMD,2022-06-23 13:45:00,80.5036,80.4529,81.056,80.5867,978159
AMD,2022-06-23 13:50:00,80.5904,80.6773,81.0905,80.8467,902928
AMD,2022-06-23 13:55:00,80.6491,80.7037,80.8857,80.904,874883
AMD,2022-06-23 14:00:00,80.9189,80.9463,81.2407,81.064,1070280
AMD,2022-06-23 14:05:00,80.9634,81.012,81.1956,81.0494,858458
AMD,2022-06-23 14:10:00,81.3622,80.9902,81.2061,80.9902,632271
AMD,2022-06-23 14:15:00,81.0715,80.6979,80.9255,80.7477,774562
AMD,2022-06-23 14:20:00,80.849,80.8121,81.0497,80.9028,793182
AMD,2022-06-23 14:25:00,81.1716,81.0512,80.9034,81.0929,848564
AMD,2022-06-23 14:30:00,80.8679,81.0076,81.5772,81.7481,1359633
AMD,2022-06-23 14:35:00,81.2558,81.453,81.6991,81.6865,976976
AMD,2022-06-23 14:40:00,81.1896,81.1082,81.5544,81.6492,663275
AMD,2022-06-23 14:45:00,81.4419,81.4689,81.8431,81.5587,1022724
AMD,2022-06-23 14:50:00,81.2493,81.687,81.5362,81.7639,673695
AMD,2022-06-23 14:55:00,81.5985,81.7751,81.5197,81.5293,455652
AMD,2022-06-23 15:00:00,81.2836,81.3273,81.8722,81.5338,881703
AMD,2022-06-23 15:05:00,81.5198,81.5385,81.7907,81.9533,1051606
AMD,2022-06-23 15:10:00,81.8513,81.8148,82.3738,81.7808,870136
AMD,2022-06-23 15:15:00,82.3426,81.6141,81.8014,81.6063,822670
AMD,2022-06-23 15:20:00,82.0972,81.5986,82.2925,81.982,554675
AMD,2022-06-23 15:25:00,81.8335,81.6712,82.3305,82.1635,757209
AMD,2022-06-23 15:30:00,81.9877,81.9369,82.4641,82.6819,1558728
AMD,2022-06-23 15:35:00,82.3512,82.3205,82.4387,82.6351,952651
AMD,2022-06-23 15:40:00,82.6887,82.4149,82.5849,82.5877,1118722
AMD,2022-06-23 15:45:00,82.5246,82.3388,82.7654,82.2929,1147955
AMD,2022-06-23 15:50:00,82.975,82.2459,82.6666,82.2901,1578915
AMD,2022-06-23 15:55:00,82.0908,82.025,82.5427,82.2161,2509692
AMD,2022-06-24 09:30:00,83.5875,83.068,83.9591,83.6632,2798590
AMD,2022-06-24 09:35:00,83.6896,83.5289,84.5365,83.6272,2454380
AMD,2022-06-24 09:40:00,83.8995,83.7238,84.3675,84.2177,2087167
AMD,2022-06-24 09:45:00,84.0525,84.2161,84.742,84.5845,2133592
AMD,2022-06-24 09:50:00,84.8158,84.4468,85.1891,84.5691,2223278
AMD,2022-06-24 09:55:00,84.7514,84.721,84.9925,85.1567,1667950
AMD,2022-06-24 10:00:00,85.319,85.4294,86.0481,85.2958,2643877
AMD,2022-06-24 10:05:00,85.8847,85.7718,86.2505,86.3972,2078947
AMD,2022-06-24 10:10:00,86.4673,86.2858,86.2462,86.4057,1860103
AMD,2022-06-24 10:15:00,86.2616,85.8889,86.8363,86.2413,1977239
AMD,2022-06-24 10:20:00,85.8808,86.0039,87.0566,86.887,2159564
AMD,2022-06-24 10:25:00,86.599,86.8556,87.2934,86.9844,2094546
AMD,2022-06-24 10:30:00,87.0829,86.775,87.4233,87.2448,1529666
AMD,2022-06-24 10:35:00,87.7325,87.0628,87.6687,87.3062,1706564
AMD,2022-06-24 10:40:00,87.31,86.6294,87.6256,86.7329,1219418
AMD,2022-06-24 10:45:00,86.7626,86.2641,86.9937,86.7837,1220240
AMD,2022-06-24 10:50:00,87.1178,86.5371,86.9402,86.4707,1017588
AMD,2022-06-24 10:55:00,86.5229,86.4683,87.1541,86.8533,1152858
AMD,2022-06-24 11:00:00,86.9427,86.8678,87.6276,87.321,1275680
AMD,2022-06-24 11:05:00,87.1494,86.6639,87.0539,86.5331,1054090
AMD,2022-06-24 11:10:00,86.5338,86.0225,86.9122,86.3767,1429606
AMD,2022-06-24 11:15:00,85.9201,85.8837,86.258,86.0033,1139542
AMD,2022-06-24 11:20:00,85.9223,85.91,85.9047,85.7461,1071181
AMD,2022-06-24 11:25:00,86.2286,85.8265,86.5021,86.4497,1058583
AMD,2022-06-24 11:30:00,86.2131,86.1722,86.3431,86.2543,792537
AMD,2022-06-24 11:35:00,86.4089,85.9271,86.3556,86.2139,634665
AMD,2022-06-24 11:40:00,86.1961,86.4251,86.4489,86.5995,796136
AMD,2022-06-24 11:45:00,86.5563,86.3708,86.3878,85.9326,591663
AMD,2022-06-24 11:50:00,86.019,85.9259,86.1116,86.3768,710866
AMD,2022-06-24 11:55:00,86.1102,86.2569,86.18,86.59,600962
AMD,2022-06-24 12:00:00,86.5007,86.5135,86.5682,86.3791,839199
AMD,2022-06-24 12:05:00,86.6942,86.0918,86.8769,86.1537,527961
AMD,2022-06-24 12:10:00,86.5122,86.1729,86.3526,86.1698,460992
AMD,2022-06-24 12:15:00,86.1869,86.1903,86.655,86.7954,703833
AMD,2022-06-24 12:20:00,86.5859,86.6932,87.0293,86.6747,731098
AMD,2022-06-24 12:25:00,86.5407,86.3421,86.6962,86.9094,530493
AMD,2022-06-24 12:30:00,86.7355,86.399,86.8373,86.4961,572785
AMD,2022-06-24 12:35:00,86.4241,86.053,86.6529,86.7383,431546
AMD,2022-06-24 12:40:00,86.8113,86.3986,86.6393,86.9148,693897
AMD,2022-06-24 12:45:00,86.9945,87.0182,86.7398,86.8443,425676
AMD,2022-06-24 12:50:00,86.6735,86.762,87.0717,87.2063,612104
AMD,2022-06-24 12:55:00,87.1863,86.7085,87.1412,87.0991,474024
AMD,2022-06-24 13:00:00,86.8135,87.0803,87.2109,86.8039,478348
AMD,2022-06-24 13:05:00,86.5209,86.9125,86.8758,86.8255,493811
AMD,2022-06-24 13:10:00,86.5151,86.5265,86.8472,86.9955,380881
AMD,2022-06-24 13:15:00,86.7984,86.4566,86.9144,86.4945,450151
AMD,2022-06-24 13:20:00,86.9615,86.5557,86.8039,86.1566,491211
AMD,2022-06-24 13:25:00,86.5609,86.1321,86.6992,86.4876,643451
AMD,2022-06-24 13:30:00,86.1895,86.2314,86.5395,86.4569,565822
AMD,2022-06-24 13:35:00,86.3706,86.1012,86.5645,86.2971,548782
AMD,2022-06-24 13:40:00,86.268,86.2249,86.3742,86.0756,1115332
AMD,2022-06-24 13:45:00,85.9422,86.0661,86.4815,85.9483,622641
AMD,2022-06-24 13:50:00,86.4568,86.1938,86.299,86.1774,686880
AMD,2022-06-24 13:55:00,86.3356,86.2462,86.7105,85.9068,559809
AMD,2022-06-24 14:00:00,86.0009,86.29,86.0592,86.2085,566495
AMD,2022-06-24 14:05:00,86.0797,86.0187,86.1519,86.1882,420889
AMD,2022-06-24 14:10:00,86.0589,85.7237,85.9752,86.3462,538605
AMD,2022-06-24 14:15:00,86.3558,86.325,86.3389,86.0948,697172
AMD,2022-06-24 14:20:00,86.2863,86.3451,86.3892,86.5704,362331
AMD,2022-06-24 14:25:00,86.1868,86.4429,86.5493,86.5487,641575
AMD,2022-06-24 14:30:00,86.6695,86.4989,86.4147,86.5293,565801
AMD,2022-06-24 14:35:00,86.6405,86.1675,86.6544,86.7082,513373
AMD,2022-06-24 14:40:00,86.685,86.2641,86.6311,86.6414,506960
AMD,2022-06-24 14:45:00,86.6276,86.7589,86.7167,86.5283,525409
AMD,2022-06-24 14:50:00,86.6703,86.4317,86.6609,86.8322,654200
AMD,2022-06-24 14:55:00,86.9086,86.4779,86.6642,86.8621,411602
AMD,2022-06-24 15:00:00,86.9087,86.6403,86.7767,86.7836,488816
AMD,2022-06-24 15:05:00,86.4625,86.7032,86.9126,86.5901,655623
AMD,2022-06-24 15:10:00,86.5549,86.561,86.8551,86.4464,693551
AMD,2022-06-24 15:15:00,86.4644,86.7839,86.5667,87.0585,657810
AMD,2022-06-24 15:20:00,86.9092,86.5206,86.864,85.99,444293
AMD,2022-06-24 15:25:00,86.5333,86.3668,86.539,86.7541,593619
AMD,2022-06-24 15:30:00,86.4636,86.1457,86.4903,86.0552,838857
AMD,2022-06-24 15:35:00,86.2591,86.0028,86.5914,86.2422,941935
AMD,2022-06-24 15:40:00,85.9661,86.5974,86.2162,86.3118,503122
AMD,2022-06-24 15:45:00,86.1312,86.1835,86.4527,85.8203,1031573
AMD,2022-06-24 15:50:00,86.1606,86.4896,86.775,86.8726,1810031
AMD,2022-06-24 15:55:00,86.7181,86.8716,87.0685,87.2695,2751070
AMD,2022-06-27 09:30:00,87.1137,86.77,88.1572,86.7318,2871695
AMD,2022-06-27 09:35:00,86.5242,86.3461,86.8274,86.6499,1828846
AMD,2022-06-27 09:40:00,86.4416,86.0354,86.9659,86.2926,1815242
AMD,2022-06-27 09:45:00,86.4153,85.0666,86.015,85.1311,2049384
AMD,2022-06-27 09:50:00,85.5577,85.1596,87.5793,86.6722,2044641
AMD,2022-06-27 09:55:00,86.4162,86.0188,86.8515,86.3345,1701315
AMD,2022-06-27 10:00:00,86.2004,86.317,86.925,86.553,1798898
AMD,2022-06-27 10:05:00,86.8347,85.6687,87.0177,85.9539,1462451
AMD,2022-06-27 10:10:00,86.2344,85.6191,86.102,85.6625,1361658
AMD,2022-06-27 10:15:00,85.9182,85.3894,86.0131,85.8967,1533261
AMD,2022-06-27 10:20:00,85.7595,85.6891,85.9797,85.9568,1121829
AMD,2022-06-27 10:25:00,85.685,85.4627,85.6716,85.6607,988006
AMD,2022-06-27 10:30:00,85.7526,85.6173,86.198,86.0423,1099813
AMD,2022-06-27 10:35:00,86.1491,85.6975,86.1174,86.2915,1026107
AMD,2022-06-27 10:40:00,86.4276,85.748,86.774,86.5748,1183272
AMD,2022-06-27 10:45:00,86.6095,86.7575,87.0827,86.9075,1437342
AMD,2022-06-27 10:50:00,86.747,86.9169,87.192,86.98,1199210
AMD,2022-06-27 10:55:00,86.7731,86.8613,87.2382,87.0048,1403236
AMD,2022-06-27 11:00:00,87.1244,86.9293,87.1675,86.9443,1061986
AMD,2022-06-27 11:05:00,87.153,86.7656,87.2741,87.0529,746695
AMD,2022-06-27 11:10:00,86.6525,86.6204,87.3815,86.791,897868
AMD,2022-06-27 11:15:00,86.9874,86.926,87.0318,87.1911,1008068
AMD,2022-06-27 11:20:00,87.2245,87.0588,87.5035,87.4299,921236
AMD,2022-06-27 11:25:00,87.2889,87.4785,87.6428,87.418,1018678
AMD,2022-06-27 11:30:00,87.6277,87.3987,87.4733,87.0641,732496
AMD,2022-06-27 11:35:00,87.4712,87.4759,87.511,87.3567,677225
AMD,2022-06-27 11:40:00,87.7805,87.1863,87.7454,87.5944,868199
AMD,2022-06-27 11:45:00,87.684,87.6811,88.1414,87.4701,813398
AMD,2022-06-27 11:50:00,87.6499,87.3709,87.8372,87.6617,546797
AMD,2022-06-27 11:55:00,87.4366,87.2184,87.5862,87.0801,749665
AMD,2022-06-27 12:00:00,87.3768,86.7915,87.2413,86.635,1012083
AMD,2022-06-27 12:05:00,86.8659,86.8794,87.4472,87.077,486320
AMD,2022-06-27 12:10:00,87.0167,87.0376,87.1423,87.3555,723707
AMD,2022-06-27 12:15:00,87.4991,87.1022,87.4383,87.1081,611269
AMD,2022-06-27 12:20:00,87.1348,86.8322,87.3343,87.3391,429354
AMD,2022-06-27 12:25:00,86.7209,86.8316,87.4255,86.6028,743326
AMD,2022-06-27 12:30:00,86.8619,86.5598,86.8786,86.4438,811538
AMD,2022-06-27 12:35:00,86.6968,86.7678,86.8026,86.8066,568928
AMD,2022-06-27 12:40:00,86.887,86.7113,86.9313,86.9558,615751
AMD,2022-06-27 12:45:00,86.7794,86.9144,87.3306,87.2824,792102
AMD,2022-06-27 12:50:00,87.2256,87.146,87.0134,87.1802,533770
AMD,2022-06-27 12:55:00,86.935,86.8372,87.2633,87.4777,540757
AMD,2022-06-27 13:00:00,87.1518,86.8128,87.6345,86.8607,635368
AMD,2022-06-27 13:05:00,86.6862,86.8219,87.0589,87.0733,558495
AMD,2022-06-27 13:10:00,87.1465,86.9752,87.2718,87.2757,574201
AMD,2022-06-27 13:15:00,86.939,86.9985,87.3463,86.8914,508583
AMD,2022-06-27 13:20:00,87.0717,86.8377,87.1576,87.0289,483454
AMD,2022-06-27 13:25:00,87.3273,87.0128,87.1916,86.8504,336043
AMD,2022-06-27 13:30:00,86.916,86.6918,87.0282,86.8171,400238
AMD,2022-06-27 13:35:00,86.7737,86.7631,86.9453,86.7626,444414
AMD,2022-06-27 13:40:00,86.5797,86.5494,87.038,86.4326,479704
AMD,2022-06-27 13:45:00,86.6997,86.1988,86.654,86.4337,722587
AMD,2022-06-27 13:50:00,86.9225,86.2275,86.7208,86.706,544276
AMD,2022-06-27 13:55:00,86.7667,86.4034,86.458,86.2715,381063
AMD,2022-06-27 14:00:00,86.4066,86.0833,86.4713,86.6286,657692
AMD,2022-06-27 14:05:00,86.4517,86.7694,86.8687,86.6706,462388
AMD,2022-06-27 14:10:00,86.9819,86.7511,86.827,86.6403,547460
AMD,2022-06-27 14:15:00,86.2745,86.7077,87.0506,86.6215,564792
AMD,2022-06-27 14:20:00,86.9694,86.9029,86.97,87.0832,441925
AMD,2022-06-27 14:25:00,86.9331,86.6974,87.0494,86.492,556344
AMD,2022-06-27 14:30:00,86.7711,86.7189,87.189,86.5973,452895
AMD,2022-06-27 14:35:00,86.9566,86.705,87.0987,87.3626,476995
AMD,2022-06-27 14:40:00,86.7166,86.8142,86.8958,87.0963,498644
AMD,2022-06-27 14:45:00,87.058,86.7314,86.8491,87.0737,674636
AMD,2022-06-27 14:50:00,86.926,86.6229,86.9096,87.0257,623097
AMD,2022-06-27 14:55:00,86.8891,86.5783,86.9338,86.5329,468253
AMD,2022-06-27 15:00:00,86.7272,86.6174,86.9203,86.2892,755323
AMD,2022-06-27 15:05:00,86.4543,86.6439,86.5965,86.4821,717916
AMD,2022-06-27 15:10:00,86.5178,86.6537,87.0636,86.8368,786042
AMD,2022-06-27 15:15:00,87.1282,86.872,86.8934,86.8319,775051
AMD,2022-06-27 15:20:00,86.7584,86.8144,86.8053,86.9784,551468
AMD,2022-06-27 15:25:00,87.0534,86.6362,86.7379,86.7911,473303
AMD,2022-06-27 15:30:00,86.6425,86.5794,87.0885,86.7068,489521
AMD,2022-06-27 15:35:00,86.5191,86.2713,86.5691,86.3361,1003310
AMD,2022-06-27 15:40:00,86.3707,86.3678,86.7239,86.7976,989062
AMD,2022-06-27 15:45:00,86.6069,86.5791,86.6739,86.3814,997114
AMD,2022-06-27 15:50:00,86.4645,85.7092,86.5262,85.7579,1500332
AMD,2022-06-27 15:55:00,85.9584,86.028,86.1826,86.1931,1344728
AMD,2022-06-28 09:30:00,85.5964,85.217,86.6302,86.7079,2880964
AMD,2022-06-28 09:35:00,86.3035,85.1169,86.9653,86.0994,2268355
AMD,2022-06-28 09:40:00,85.7687,85.6506,86.7851,86.4955,2380302
AMD,2022-06-28 09:45:00,86.2989,86.0878,86.8847,86.1787,1827351
AMD,2022-06-28 09:50:00,86.4756,85.8841,86.4864,85.9869,1516587
AMD,2022-06-28 09:55:00,86.2464,85.4269,86.2628,85.3633,2139313
AMD,2022-06-28 10:00:00,85.4071,84.3526,85.7346,84.4885,2377772
AMD,2022-06-28 10:05:00,84.7661,84.1379,84.8903,84.6282,2599849
AMD,2022-06-28 10:10:00,84.6199,84.4826,85.036,84.8132,1450405
AMD,2022-06-28 10:15:00,84.8063,84.0685,84.9913,84.4397,1732292
AMD,2022-06-28 10:20:00,84.0698,84.0792,84.4831,84.3387,1899833
AMD,2022-06-28 10:25:00,84.3091,83.8253,84.4525,84.2357,997752
AMD,2022-06-28 10:30:00,84.0635,83.5062,84.0744,83.4128,1631294
AMD,2022-06-28 10:35:00,83.6606,83.5062,84.0732,83.7899,1093353
AMD,2022-06-28 10:40:00,83.6122,83.0327,83.9334,83.3707,1182450
AMD,2022-06-28 10:45:00,83.4253,82.4927,83.4337,82.6632,2222201
AMD,2022-06-28 10:50:00,82.7334,82.5962,82.9107,82.464,1560093
AMD,2022-06-28 10:55:00,82.5221,82.5382,82.7634,82.4541,1300210
AMD,2022-06-28 11:00:00,82.8194,82.5228,82.9438,83.1412,1555240
AMD,2022-06-28 11:05:00,83.059,82.7525,83.0381,82.8151,1121818
AMD,2022-06-28 11:10:00,82.8563,82.3785,82.8065,82.6237,1094400
AMD,2022-06-28 11:15:00,82.3879,82.2631,82.4956,82.1354,1346390
AMD,2022-06-28 11:20:00,82.4564,81.8135,82.3412,82.0176,1613443
AMD,2022-06-28 11:25:00,81.9625,82.0235,82.2424,81.6974,1073067
AMD,2022-06-28 11:30:00,81.8603,81.3791,82.4355,81.8646,1232805
AMD,2022-06-28 11:35:00,81.6331,81.606,81.9991,81.8341,816380
AMD,2022-06-28 11:40:00,81.6378,81.4176,81.3532,81.3952,1277228
AMD,2022-06-28 11:45:00,81.5049,81.2541,81.3196,81.2149,1249502
AMD,2022-06-28 11:50:00,81.3032,80.9493,81.3888,80.86,1429338
AMD,2022-06-28 11:55:00,81.0127,80.7056,81.0193,81.023,1247024
AMD,2022-06-28 12:00:00,80.8514,80.7915,81.3471,80.8027,1591592
AMD,2022-06-28 12:05:00,81.1709,81.1299,81.0251,81.1149,1244713
AMD,2022-06-28 12:10:00,81.2423,81.0467,81.4513,81.1483,1047187
AMD,2022-06-28 12:15:00,81.3093,80.972,81.736,81.8401,1434764
AMD,2022-06-28 12:20:00,81.5686,81.2379,81.7378,81.4708,1270585
AMD,2022-06-28 12:25:00,81.7662,81.4353,81.6585,81.2917,776130
AMD,2022-06-28 12:30:00,81.6557,81.1763,81.6992,81.5345,807271
AMD,2022-06-28 12:35:00,81.3165,81.0442,81.5583,81.7602,893459
AMD,2022-06-28 12:40:00,81.7672,81.6407,81.9194,81.4711,768058
AMD,2022-06-28 12:45:00,81.4532,81.3886,81.678,81.5728,742376
AMD,2022-06-28 12:50:00,81.5325,81.5081,81.9117,81.4168,669558
AMD,2022-06-28 12:55:00,81.4122,81.073,81.4005,81.3975,746600
AMD,2022-06-28 13:00:00,81.473,81.0743,81.6169,81.5511,774034
AMD,2022-06-28 13:05:00,81.1701,80.801,81.1532,80.7232,876543
AMD,2022-06-28 13:10:00,80.8709,80.9799,81.1537,81.2012,980399
AMD,2022-06-28 13:15:00,80.872,80.927,80.8879,81.4125,680558
AMD,2022-06-28 13:20:00,81.0413,80.5545,80.9395,81.163,892120
AMD,2022-06-28 13:25:00,81.0448,80.8049,81.2444,80.9326,642816
AMD,2022-06-28 13:30:00,81.0477,81.1644,81.4434,80.9293,655169
AMD,2022-06-28 13:35:00,80.9691,81.085,81.2479,80.8598,517250
AMD,2022-06-28 13:40:00,80.9997,80.8631,81.3559,81.0129,607219
AMD,2022-06-28 13:45:00,80.9375,80.9525,81.3466,80.9741,863825
AMD,2022-06-28 13:50:00,81.0731,81.1625,81.4615,80.9908,618635
AMD,2022-06-28 13:55:00,81.1393,80.9714,81.3842,80.812,618996
AMD,2022-06-28 14:00:00,80.8762,80.8322,81.2838,80.849,985201
AMD,2022-06-28 14:05:00,81.0476,80.8417,80.8753,80.917,657882
AMD,2022-06-28 14:10:00,80.7547,80.6291,81.0316,80.7632,746887
AMD,2022-06-28 14:15:00,80.6073,80.4409,80.5194,80.1636,576302
AMD,2022-06-28 14:20:00,80.3714,80.3634,80.8096,80.5766,519328
AMD,2022-06-28 14:25:00,80.515,80.5531,80.6909,80.4567,546201
AMD,2022-06-28 14:30:00,80.7168,80.2588,80.8056,80.6528,620282
AMD,2022-06-28 14:35:00,80.808,80.3624,80.687,80.6776,702251
AMD,2022-06-28 14:40:00,80.8091,80.404,81.2648,81.0873,1013160
AMD,2022-06-28 14:45:00,80.682,80.5959,81.1103,80.8724,982369
AMD,2022-06-28 14:50:00,81.1669,81.2018,81.3048,80.7008,535037
AMD,2022-06-28 14:55:00,80.6778,80.8789,80.9508,80.6231,731413
AMD,2022-06-28 15:00:00,80.6913,80.6069,81.0378,80.5425,825007
AMD,2022-06-28 15:05:00,80.6176,80.5603,80.7382,80.6433,942151
AMD,2022-06-28 15:10:00,80.5481,80.2831,80.8476,80.8745,726065
AMD,2022-06-28 15:15:00,80.6343,80.3388,80.7958,81.1388,812608
AMD,2022-06-28 15:20:00,80.9038,80.8119,81.1049,80.7427,675827
